Data,901288000012710,89882390000031217303,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012711,89882390000031217311,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012712,89882390000031217329,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012713,89882390000031217337,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012714,89882390000031217345,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012715,89882390000031217352,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012716,89882390000031217360,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012717,89882390000031217378,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012718,89882390000031217386,hardwario.com,Active.Live,230-03-1011233-129, ,,02/01/2018,21/01/2020,,
Data,901288000012719,89882390000031217394,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012720,89882390000031217402,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012721,89882390000031217410,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012722,89882390000031217428,,Active.Live,, ,,02/01/2018,21/01/2020,,
Data,901288000012723,89882390000031217436,hardwario.com,Active.Live,230-03-48200-684576-130, ,8677230304737700,02/01/2018,06/09/2019,hardwario,michal
Data,901288000012724,89882390000031217444,ep.inetd.gdsp,Active.Live,230-03-48085-217376-130, ,8637030339568200,02/01/2018,21/01/2020,,
Data,901288000016200,89882390000031402418,hardwario.com,Active.Live,230-03-46200-140321-130, ,3575170801485200,17/05/2018,17/05/2018,hardwario,pavel
Data,901288000016201,89882390000031402426,,Inactive,, ,,,30/10/2017,,
Data,901288000016202,89882390000031402434,hardwario.com,Active.Live,230-03-44600-492063-130, ,3575170801516300,06/08/2018,03/09/2019,hardwario,michal
Data,901288000016203,89882390000031402442,hardwario.com,Active.Live,230-03-41300-594463-130, ,3575170801535200,11/06/2018,11/06/2018,kurovec,
Data,901288000016204,89882390000031402459,hardwario.com,Active.Live,230-03-911393-129, ,3575170801535100,11/06/2018,11/06/2018,kurovec,
Data,901288000016205,89882390000031402467,hardwario.com,Active.Ready,230-03-46100-1011233-130, ,3575170801534500,,12/06/2018,kurovec,
Data,901288000016206,89882390000031402475,hardwario.com,Active.Live,230-03-911393-129, ,3575170801533600,11/06/2018,11/06/2018,hardwario,
Data,901288000016207,89882390000031402483,hardwario.com,Active.Sleep,230-03-48800-112160-130, ,3575170801533500,13/06/2018,07/01/2023,hardwario,
Data,901288000016208,89882390000031402491,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801413900,11/06/2018,11/06/2018,kurovec,
Data,901288000016209,89882390000031402509,hardwario.com,Active.Live,230-03-46200-141089-130, ,3575170801534100,11/06/2018,11/06/2018,kurovec,
Data,901288000016210,89882390000031402517,hardwario.com,Active.Live,230-03-742945-129, ,3575170801535400,11/06/2018,11/06/2018,kurovec,
Data,901288000016211,89882390000031402525,hardwario.com,Active.Live,230-03-1246241-129, ,3575170801534900,11/06/2018,21/01/2020,lego,
Data,901288000016212,89882390000031402533,hardwario.com,Active.Live,230-03-41300-105248-130, ,3575170801535000,11/06/2018,11/06/2018,kurovec,
Data,901288000016213,89882390000031402541,hardwario.com,Active.Live,230-03-46100-911905-130, ,3575170801534400,11/06/2018,11/06/2018,hardwario,
Data,901288000016214,89882390000031402558,,Inactive,, ,,,30/10/2017,,
Data,901288000016215,89882390000031402566,hardwario.com,Active.Live,230-03-46100-866335-130, ,3575170801535500,20/07/2018,20/07/2018,kurovec,
Data,901288000016216,89882390000031402574,,Inactive,, ,,,30/10/2017,,
Data,901288000016217,89882390000031402582,hardwario.com,Active.Live,234-15-25580-8518-130, ,3575170801475800,20/07/2018,20/07/2018,kurovec,
Data,901288000016218,89882390000031402590,,Inactive,, ,,,30/10/2017,,
Data,901288000016219,89882390000031402608,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801476400,20/07/2018,20/07/2018,kurovec,
Data,901288000016220,89882390000031402616,hardwario.com,Active.Live,230-03-46200-144160-130, ,3575170801429100,20/07/2018,20/07/2018,kurovec,
Data,901288000016221,89882390000031402624,hardwario.com,Active.Live,230-03-48075-257313-130, ,3575170801476600,11/06/2018,11/06/2018,hardwario,
Data,901288000016222,89882390000031402632,hardwario.com,Active.Live,230-03-42300-90656-130, ,3575170801476700,20/07/2018,20/07/2018,kurovec,
Data,901288000016223,89882390000031402640,hardwario.com,Active.Live,230-03-48012-344095-130, ,3575170801476500,22/07/2018,22/07/2018,kurovec,
Data,901288000016224,89882390000031402657,hardwario.com,Active.Live,230-03-805407-129, ,3575170801477200,20/07/2018,20/07/2018,kurovec,
Data,901288000016225,89882390000031402665,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801419500,20/07/2018,20/07/2018,kurovec,
Data,901288000016226,89882390000031402673,hardwario.com,Active.Live,230-03-42200-131871-130, ,,11/06/2018,11/06/2018,kurovec,
Data,901288000016227,89882390000031402681,hardwario.com,Active.Live,230-03-1206815-129, ,3575170801483500,11/06/2018,11/06/2018,hardwario,
Data,901288000016228,89882390000031402699,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801483300,11/06/2018,11/06/2018,kurovec,
Data,901288000016229,89882390000031402707,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801271300,20/07/2018,20/07/2018,kurovec,
Data,901288000016230,89882390000031402715,hardwario.com,Active.Live,230-03-48095-242721-130, ,3575170801270500,20/07/2018,20/07/2018,kurovec,
Data,901288000016231,89882390000031402723,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801483400,06/12/2019,06/12/2019,,
Data,901288000016232,89882390000031402731,,Inactive,, ,,,30/10/2017,,
Data,901288000016233,89882390000031402749,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801933700,05/03/2019,21/01/2020,,
Data,901288000016234,89882390000031402756,hardwario.com,Active.Live,230-03-917279-129, ,8634050401155601,29/09/2020,29/09/2020,,
Data,901288000016235,89882390000031402764,hardwario.com,Active.Live,230-03-1152031-129, ,8634050401155001,17/10/2020,17/10/2020,,
Data,901288000016236,89882390000031402772,,Inactive,, ,,,30/10/2017,,
Data,901288000016237,89882390000031402780,hardwario.com,Active.Live,230-03-41200-1237536-130, ,3575170801932800,04/03/2019,04/03/2019,,
Data,901288000016238,89882390000031402798,hardwario.com,Active.Live,230-03-48200-740385-130, ,3575170801942400,04/03/2019,04/03/2019,,
Data,901288000016239,89882390000031402806,hardwario.com,Active.Live,230-03-46100-862497-130, ,3575170801932600,05/03/2019,21/01/2020,,
Data,901288000016240,89882390000031402814,hardwario.com,Active.Live,230-03-48070-917279-130, ,,05/03/2019,05/03/2019,,
Data,901288000016241,89882390000031402822,hardwario.com,Active.Live,230-03-911905-129, ,3575170801942300,01/03/2019,01/03/2019,,
Data,901288000016242,89882390000031402830,hardwario.com,Active.Live,230-03-49501-783903-130, ,3575170801942500,01/03/2019,21/01/2020,,
Data,901288000016243,89882390000031402848,hardwario.com,Active.Live,230-03-49501-783903-130, ,3575170801939500,01/03/2019,21/01/2020,,
Data,901288000016244,89882390000031402855,hardwario.com,Active.Live,230-03-46100-865056-130, ,3575170801941600,01/03/2019,01/03/2019,,
Data,901288000016245,89882390000031402863,hardwario.com,Active.Live,230-03-1173281-129, ,8634050401154301,24/11/2020,24/11/2020,,
Data,901288000016246,89882390000031402871,hardwario.com,Active.Live,230-03-48070-895521-130, ,3575170801939800,07/03/2019,21/01/2020,,
Data,901288000016247,89882390000031402889,hardwario.com,Active.Live,230-03-46100-862496-130, ,3575170801932500,05/03/2019,21/01/2020,,
Data,901288000016248,89882390000031402897,hardwario.com,Active.Live,230-03-48070-917279-130, ,3575170801891100,07/03/2019,07/03/2019,,
Data,901288000016249,89882390000031402905,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801933900,07/03/2019,07/03/2019,,
Data,901288000016250,89882390000031402913,hardwario.com,Active.Live,230-03-47300-194848-130, ,3575170801939700,01/03/2019,01/03/2019,,
Data,901288000016252,89882390000031402939,hardwario.com,Active.Live,230-03-46100-865056-130, ,3575170801933600,01/03/2019,01/03/2019,,
Data,901288000016254,89882390000031402954,hardwario.com,Active.Live,230-03-939040-129, ,8634050401398701,15/01/2021,15/01/2021,,
Data,901288000016256,89882390000031402970,hardwario.com,Active.Live,230-03-206368-129, ,8634050401154901,03/02/2021,03/02/2021,,
Data,901288000016257,89882390000031402988,hardwario.com,Active.Live,230-03-46200-140321-130, ,3575170801483200,24/06/2018,24/06/2018,eon,
Data,901288000016258,89882390000031402996,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801484000,02/08/2018,02/08/2018,kurovec,
Data,901288000016259,89882390000031403002,hardwario.com,Active.Live,230-03-911393-129, ,3575170801484100,05/08/2018,21/01/2020,,
Data,901288000016260,89882390000031403010,hardwario.com,Active.Live,230-03-46100-911648-130, ,3575170801484200,05/08/2018,05/08/2018,,
Data,901288000016261,89882390000031403028,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801484300,05/08/2018,05/08/2018,,
Data,901288000016262,89882390000031403036,hardwario.com,Active.Live,230-03-41014-752415-130, ,3575170801484800,20/07/2018,20/07/2018,kurovec,
Data,901288000016263,89882390000031403044,hardwario.com,Active.Live,230-03-46100-1012001-130, ,3575170801484900,20/07/2018,20/07/2018,kurovec,
Data,901288000016264,89882390000031403051,hardwario.com,Active.Live,230-03-1011233-129, ,3575170801269600,25/06/2018,25/06/2018,eon,
Data,901288000016265,89882390000031403069,hardwario.com,Active.Live,230-03-46200-147487-130, ,3575170801269700,20/07/2018,20/07/2018,kurovec,
Data,901288000016266,89882390000031403077,hardwario.com,Active.Live,230-03-42200-1176351-130, ,3575170801270300,20/07/2018,20/07/2018,kurovec,
Data,901288000016267,89882390000031403085,hardwario.com,Active.Live,230-03-48095-1165856-130, ,3575170801270200,18/06/2018,18/06/2018,eon,
Data,901288000016268,89882390000031403093,hardwario.com,Active.Live,230-03-911393-129, ,3575170801270100,06/12/2019,06/12/2019,,
Data,901288000016269,89882390000031403101,hardwario.com,Active.Live,230-03-1011233-129, ,3575170801270000,25/06/2018,25/06/2018,eon,
Data,901288000016270,89882390000031403119,hardwario.com,Active.Live,230-03-48070-325408-130, ,3575170801271100,20/07/2018,20/07/2018,kurovec,
Data,901288000016271,89882390000031403127,hardwario.com,Active.Live,230-03-46100-865056-130, ,3575170801270900,27/06/2018,27/06/2018,ilja,
Data,901288000016272,89882390000031403135,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801271000,06/12/2019,06/12/2019,,
Data,901288000016273,89882390000031403143,,Inactive,, ,,,30/10/2017,,
Data,901288000016274,89882390000031403150,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801283800,20/07/2018,20/07/2018,kurovec,
Data,901288000016275,89882390000031403168,hardwario.com,Active.Live,230-03-46100-911391-130, ,3575170801271600,20/07/2018,20/07/2018,kurovec,
Data,901288000016276,89882390000031403176,hardwario.com,Active.Live,234-15-25580-8518-130, ,3575170801284000,20/07/2018,20/07/2018,kurovec,
Data,901288000016277,89882390000031403184,hardwario.com,Active.Live,230-03-48095-1428768-130, ,,15/02/2022,15/02/2022,,
Data,901288000016278,89882390000031403192,hardwario.com,Active.Live,230-03-46100-308512-130, ,3575170801283900,11/06/2018,11/06/2018,kurovec,
Data,901288000016279,89882390000031403200,hardwario.com,Active.Live,230-03-587809-129, ,3575170801269800,11/06/2018,11/06/2018,kurovec,
Data,901288000016280,89882390000031403218,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801269900,11/06/2018,11/06/2018,kurovec,
Data,901288000016281,89882390000031403226,hardwario.com,Active.Live,230-03-939040-129, ,8634050401154501,22/04/2021,22/04/2021,,
Data,901288000016282,89882390000031403234,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801943400,05/03/2019,05/03/2019,,
Data,901288000016283,89882390000031403242,hardwario.com,Active.Live,230-03-44300-510752-130, ,3575170801271200,11/06/2018,11/06/2018,kurovec,
Data,901288000016284,89882390000031403259,hardwario.com,Active.Live,230-03-41010-407840-130, ,3575170801284100,11/06/2018,11/06/2018,kurovec,
Data,901288000016285,89882390000031403267,hardwario.com,Active.Live,230-03-911393-129, ,3575170801284200,11/06/2018,11/06/2018,kurovec,
Data,901288000016286,89882390000031403275,hardwario.com,Active.Live,230-03-46200-578335-130, ,3575170801270700,11/06/2018,11/06/2018,kurovec,
Data,901288000016287,89882390000031403283,hardwario.com,Active.Live,230-03-46100-308512-130, ,3575170801533300,11/06/2018,11/06/2018,kurovec,
Data,901288000016288,89882390000031403291,hardwario.com,Active.Live,230-03-131103-129, ,3575170801534000,11/06/2018,11/06/2018,kurovec,
Data,901288000016289,89882390000031403309,hardwario.com,Active.Live,230-03-42200-355104-130, ,3575170801414400,11/06/2018,11/06/2018,kurovec,
Data,901288000016290,89882390000031403317,hardwario.com,Active.Live,230-03-48085-216097-130, ,3575170801533400,10/06/2018,10/06/2018,kurovec,
Data,901288000016291,89882390000031403325,hardwario.com,Active.Live,230-03-46200-689441-130, ,3575170801534800,11/06/2018,11/06/2018,kurovec,
Data,901288000016292,89882390000031403333,hardwario.com,Active.Live,230-03-46100-153120-130, ,3575170801535600,11/06/2018,11/06/2018,kurovec,
Data,901288000016293,89882390000031403341,hardwario.com,Active.Live,230-03-46200-1402655-130, ,3575170801533700,11/06/2018,11/06/2018,kurovec,
Data,901288000016294,89882390000031403358,hardwario.com,Active.Live,230-03-911393-129, ,3575170801533900,11/06/2018,11/06/2018,kurovec,
Data,901288000016295,89882390000031403366,hardwario.com,Active.Live,230-03-46100-911393-130, ,3575170801533800,11/06/2018,11/06/2018,kurovec,
Data,901288000016296,89882390000031403374,hardwario.com,Active.Live,230-03-48085-214560-130, ,3575170801414500,11/06/2018,11/06/2018,kurovec,
Data,901288000016297,89882390000031403382,hardwario.com,Active.Live,230-03-46100-153119-130, ,3575170801534600,07/06/2018,07/06/2018,kurovec,
Data,901288000016298,89882390000031403390,hardwario.com,Active.Live,230-03-46300-497953-130, ,3575170801534700,11/06/2018,21/01/2020,kurovec,
Data,901288000016299,89882390000031403408,hardwario.com,Active.Live,230-03-243999-129, ,3575170801535300,11/06/2018,11/06/2018,kurovec,
Data,901288001025874,89882390000036023359,hardwario.com,Active.Live,230-03-48400-1283615-130, ,,07/11/2018,07/11/2018,,
Data,901288001025875,89882390000036023367,hardwario.com,Active.Live,230-03-46100-868385-130, ,,27/10/2018,27/10/2018,,
Data,901288001025880,89882390000036023417,,Inactive,, ,,,22/03/2018,,
Data,901288001025881,89882390000036023425,hardwario.com,Active.Live,230-03-41200-101919-130, ,,06/11/2018,06/11/2018,,
Data,901288001025882,89882390000036023433,,Inactive,, ,,,22/03/2018,,
Data,901288001025883,89882390000036023441,hardwario.com,Active.Live,230-03-48095-1165856-130, ,,12/02/2022,12/02/2022,,
Data,901288001025884,89882390000036023458,hardwario.com,Active.Live,234-15-13319-242699-130, ,,21/12/2018,21/01/2020,,
Data,901288001025885,89882390000036023466,hardwario.com,Active.Live,230-03-46100-1407265-130, ,,06/11/2018,21/01/2020,,
Data,901288001025887,89882390000036023482,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,31/10/2018,31/10/2018,,
Data,901288001025888,89882390000036023490,hardwario.com,Active.Live,230-03-46100-865056-130, ,,02/10/2018,02/10/2018,homer,for Ilja on 2018/09/25
Data,901288001025889,89882390000036023508,,Active.Live,, ,,01/06/2018,21/01/2020,hardwario,DO_NOT_USE
Data,901288001061584,89882390000047985414,,Inactive,, ,,,25/10/2018,,
Data,901288001061585,89882390000047985422,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801933800,01/03/2019,21/01/2020,,
Data,901288001061586,89882390000047985430,hardwario.com,Active.Live,000-000-268435455-129, ,,02/01/2019,02/01/2019,,
Data,901288001061587,89882390000047985448,hardwario.com,Active.Live,230-03-47050-170783-130, ,,02/01/2019,02/01/2019,,
Data,901288001061588,89882390000047985455,hardwario.com,Active.Live,000-000-268435455-129, ,,02/01/2019,02/01/2019,,
Data,901288001061589,89882390000047985463,hardwario.com,Active.Live,230-03-170783-129, ,,02/01/2019,02/01/2019,,
Data,901288001061590,89882390000047985471,hardwario.com,Active.Live,230-03-1041439-129, ,,02/01/2019,02/01/2019,,
Data,901288001061591,89882390000047985489,hardwario.com,Active.Live,230-03-47050-1045793-130, ,,02/01/2019,02/01/2019,,
Data,901288001061592,89882390000047985497,hardwario.com,Active.Live,230-03-48003-1320223-130, ,,02/01/2019,02/01/2019,,
Data,901288001061593,89882390000047985505,hardwario.com,Active.Live,230-03-47050-170016-130, ,,02/01/2019,02/01/2019,,
Data,901288001061594,89882390000047985513,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061595,89882390000047985521,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,11/02/2019,11/02/2019,,
Data,901288001061596,89882390000047985539,hardwario.com,Active.Live,230-03-48003-246303-130, ,,02/01/2019,02/01/2019,,
Data,901288001061597,89882390000047985547,hardwario.com,Active.Live,230-03-48003-1320223-130, ,,02/01/2019,02/01/2019,,
Data,901288001061598,89882390000047985554,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170802098100,20/11/2019,20/11/2019,,
Data,901288001061599,89882390000047985562,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061600,89882390000047985570,hardwario.com,Active.Live,230-03-47050-1045793-130, ,,02/01/2019,02/01/2019,,
Data,901288001061601,89882390000047985588,hardwario.com,Active.Live,230-03-170783-129, ,,02/01/2019,02/01/2019,,
Data,901288001061602,89882390000047985596,hardwario.com,Active.Live,230-03-170783-129, ,,02/01/2019,02/01/2019,,
Data,901288001061603,89882390000047985604,hardwario.com,Active.Live,230-03-47050-170783-130, ,,02/01/2019,02/01/2019,,
Data,901288001061604,89882390000047985612,hardwario.com,Active.Live,230-03-47050-1044768-130, ,,02/01/2019,02/01/2019,,
Data,901288001061605,89882390000047985620,hardwario.com,Active.Live,230-03-42100-959264-130, ,,11/02/2019,11/02/2019,,
Data,901288001061606,89882390000047985638,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,11/02/2019,11/02/2019,,
Data,901288001061607,89882390000047985646,hardwario.com,Active.Live,230-03-47030-172063-130, ,,02/01/2019,02/01/2019,,
Data,901288001061608,89882390000047985653,hardwario.com,Active.Live,230-03-48093-408609-130, ,,21/03/2019,21/03/2019,,
Data,901288001061609,89882390000047985661,hardwario.com,Active.Live,230-03-47050-170783-130, ,,02/01/2019,02/01/2019,,
Data,901288001061610,89882390000047985679,hardwario.com,Active.Live,230-03-48003-1320223-130, ,,02/01/2019,02/01/2019,,
Data,901288001061611,89882390000047985687,hardwario.com,Active.Live,230-03-47050-170783-130, ,,02/01/2019,02/01/2019,,
Data,901288001061612,89882390000047985695,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061613,89882390000047985703,hardwario.com,Active.Live,230-03-170783-129, ,,02/01/2019,02/01/2019,,
Data,901288001061614,89882390000047985711,hardwario.com,Active.Live,230-03-47050-1044768-130, ,,02/01/2019,02/01/2019,,
Data,901288001061615,89882390000047985729,hardwario.com,Active.Live,230-03-47050-170783-130, ,,02/01/2019,02/01/2019,,
Data,901288001061616,89882390000047985737,hardwario.com,Active.Live,230-03-47050-170783-130, ,,02/01/2019,02/01/2019,,
Data,901288001061617,89882390000047985745,hardwario.com,Active.Live,230-03-47200-133151-130, ,,27/01/2019,07/04/2019,zat,
Data,901288001061618,89882390000047985752,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061619,89882390000047985760,hardwario.com,Active.Live,000-000-268435455-129, ,,02/01/2019,02/01/2019,,
Data,901288001061620,89882390000047985778,hardwario.com,Active.Live,230-03-48003-246303-130, ,,02/01/2019,02/01/2019,,
Data,901288001061621,89882390000047985786,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061622,89882390000047985794,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061623,89882390000047985802,hardwario.com,Active.Live,230-03-44700-494879-130, ,,23/01/2019,23/01/2019,,
Data,901288001061624,89882390000047985810,hardwario.com,Active.Live,230-03-48003-1320223-130, ,,02/01/2019,02/01/2019,,
Data,901288001061625,89882390000047985828,hardwario.com,Active.Live,230-03-42200-279329-130, ,,08/03/2019,08/03/2019,,
Data,901288001061626,89882390000047985836,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061627,89882390000047985844,hardwario.com,Active.Live,230-03-47050-1341984-130, ,,11/02/2019,11/02/2019,,
Data,901288001061628,89882390000047985851,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061629,89882390000047985869,hardwario.com,Active.Live,230-03-1423136-129, ,,19/01/2019,26/11/2019,,
Data,901288001061630,89882390000047985877,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,02/01/2019,02/01/2019,,
Data,901288001061631,89882390000047985885,hardwario.com,Active.Live,230-03-48095-246303-130, ,,02/01/2019,02/01/2019,,
Data,901288001061632,89882390000047985893,hardwario.com,Active.Live,230-03-47050-1044769-130, ,,02/01/2019,02/01/2019,,
Data,901288001061633,89882390000047985901,hardwario.com,Active.Live,000-000-268435455-129, ,,02/01/2019,02/01/2019,,
Data,901288001061634,89882390000047985919,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,19/01/2019,19/01/2019,,
Data,901288001061635,89882390000047985927,hardwario.com,Active.Live,230-03-46100-1011233-130, ,,11/02/2019,11/02/2019,,
Data,901288001061636,89882390000047985935,hardwario.com,Active.Live,230-03-47050-1047327-130, ,,02/01/2019,02/01/2019,,
Data,901288001061637,89882390000047985943,hardwario.com,Active.Live,230-03-47050-170783-130, ,,02/01/2019,02/01/2019,,
Data,901288001061638,89882390000047985950,hardwario.com,Active.Live,230-03-47200-967968-130, ,8634050401154801,17/10/2020,17/10/2020,,
Data,901288001061639,89882390000047985968,hardwario.com,Active.Live,230-03-48070-917279-130, ,3575170801942900,06/03/2019,06/03/2019,,
Data,901288001061640,89882390000047985976,hardwario.com,Active.Live,230-03-42100-1032735-130, ,8634050401155401,03/02/2021,03/02/2021,,
Data,901288001061641,89882390000047985984,hardwario.com,Active.Live,230-03-1011233-129, ,3575170801946800,15/11/2019,15/11/2019,,
Data,901288001061642,89882390000047985992,,Inactive,, ,,,25/10/2018,,
Data,901288001061643,89882390000047986008,hardwario.com,Active.Live,230-03-48400-149791-130, ,3575170801905100,05/03/2019,05/03/2019,,
Data,901288001061644,89882390000047986016,hardwario.com,Active.Live,230-03-1313569-129, ,3575170801949900,27/02/2019,31/05/2019,lego,
Data,901288001061645,89882390000047986024,hardwario.com,Active.Live,230-03-49700-1313569-130, ,,27/02/2019,02/12/2019,lego,
Data,901288001061646,89882390000047986032,hardwario.com,Active.Live,230-03-47050-1373471-130, ,3575170802043800,05/11/2019,21/01/2020,,
Data,901288001061647,89882390000047986040,hardwario.com,Active.Live,230-03-1313569-129, ,3575170801954300,30/03/2019,30/03/2019,lego,
Data,901288001061648,89882390000047986057,hardwario.com,Active.Live,230-03-48093-408609-130, ,3575170801956600,18/02/2019,31/05/2019,lego,
Data,901288001061649,89882390000047986065,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801944200,27/02/2019,31/05/2019,lego,
Data,901288001061650,89882390000047986073,hardwario.com,Active.Live,230-03-48400-906528-130, ,3575170801944900,18/02/2019,31/05/2019,lego,
Data,901288001061651,89882390000047986081,hardwario.com,Active.Live,230-03-44300-520481-130, ,3575170801945000,11/03/2019,02/12/2019,lego,
Data,901288001061652,89882390000047986099,hardwario.com,Active.Live,230-03-653088-129, ,3575170801955200,20/02/2019,31/05/2019,lego,
Data,901288001061653,89882390000047986107,hardwario.com,Active.Live,230-03-1313569-129, ,3575170801944700,11/03/2019,21/06/2019,lego,
Data,901288001061654,89882390000047986115,hardwario.com,Active.Live,230-03-48500-1062944-130, ,3575170801944800,20/02/2019,02/12/2019,lego,
Data,901288001061655,89882390000047986123,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801945800,25/01/2019,25/01/2019,,
Data,901288001061656,89882390000047986131,hardwario.com,Active.Live,230-03-1011233-129, ,3575170801948700,18/02/2019,02/12/2019,lego,
Data,901288001061657,89882390000047986149,hardwario.com,Active.Live,230-03-46100-1011233-130, ,3575170801957600,11/03/2019,30/03/2019,lego,
Data,901288001061658,89882390000047986156,,Inactive,, ,,,25/10/2018,,
Data,901288001061659,89882390000047986164,hardwario.com,Active.Live,230-03-46200-228640-130, ,3575170801946300,01/03/2019,01/03/2019,,
Data,901288001061660,89882390000047986172,hardwario.com,Active.Live,230-03-48070-939040-130, ,8634050401147401,16/10/2020,16/10/2020,,
