ICCID,Total_Kbytes
89882390000121291804,29.14
89882390000203207249,3.97
89882390000203207256,3.82
89882390000203207264,3.82
89882390000203207298,9.18
89882390000203207306,15.01
89882390000203207314,6.56
89882390000203207322,3.82
89882390000203207348,6.56
89882390000203207355,3.82
89882390000203207363,5.65
89882390000203207389,3.82
89882390000203207397,5.48
89882390000203207405,3.82
89882390000203207439,3.82
89882390000203207447,3.82
89882390000203207454,8.39
89882390000203207462,6.56
89882390000203207470,6.56
89882390000203207488,3.82
89882390000203207496,5.65
89882390000203207504,6.81
89882390000203207520,6.56
89882390000203207546,3.82
89882390000203207553,9.33
89882390000203207587,161.62
89882390000203207595,161.02
89882390000203207611,161.83
89882390000203207645,161.45
89882390000203207678,7.07
89882390000203207702,161.55
89882390000203207777,9.64
89882390000203207827,3.82
89882390000203207843,9.65
89882390000203207868,6.87
89882390000203207884,5.19
89882390000203207900,33.94
89882390000203207926,5.19
89882390000203207967,9.80
89882390000203207991,9.67
89882390000203208007,33.11
89882390000203208825,5.79
89882390000203208858,8.73
89882390000203208890,5.43
89882390000203208924,0.92
89882390000203209013,8.83
89882390000203209039,6.56
89882390000203222222,5.50
89882390000203222255,21.54
89882390000203222263,21.70
89882390000203222271,21.29
89882390000203222321,5.18
89882390000203222339,34.90
89882390000203222362,21.08
89882390000203222388,21.20
89882390000203222412,4.73
89882390000203222438,9.00
89882390000203222453,19.56
89882390000203222461,21.16
89882390000203222479,22.54
89882390000203222495,46.52
89882390000203222511,22.96
89882390000203222578,20.61
89882390000203222586,5.34
89882390000203222628,4.73
89882390000203222636,4.73
89882390000203222651,5.17
89882390000203222669,22.15
89882390000203222693,20.71
89882390000203222701,21.25
89882390000203222719,22.70
89882390000203222727,22.88
89882390000203222735,4.73
89882390000203222800,4.37
89882390000203222818,9.98
89882390000203222826,23.27
89882390000203222842,5.45
89882390000203222859,1.32
89882390000203222867,9.73
89882390000203222875,1.37
89882390000203222883,1.42
89882390000203222891,21.78
89882390000203222933,9.43
89882390000203222941,1.32
89882390000203222958,9.05
89882390000203222974,9.83
89882390000203222982,5.65
89882390000203222990,9.61
89882390000203223006,9.84
89882390000203223022,14.13
89882390000203223048,32.36
89882390000203223055,7.41
89882390000203223063,28.54
89882390000203223071,28.35
89882390000203223089,9.39
89882390000203223097,9.84
89882390000203223105,1.32
89882390000203223113,7.77
89882390000203223139,30.61
89882390000203223147,4.70
89882390000203223154,30.80
89882390000203223162,28.26
89882390000203223170,29.37
89882390000203223188,31.09
89882390000203223196,4.76
89882390000203223204,1.47
89882390000203223220,14.12
89882390000203223238,5.45
89882390000203223253,14.04
89882390000203223279,7.52
89882390000203223295,9.53
89882390000203223303,8.98
89882390000203223311,28.49
89882390000203223329,5.66
89882390000203223352,5.15
89882390000203223360,9.76
89882390000203223378,80.87
89882390000203223386,5.50
89882390000203223402,52.50
89882390000203223410,14.07
89882390000203223428,9.49
89882390000203223436,5.48
89882390000203223451,52.79
89882390000203223485,13.25
89882390000203223535,5.37
89882390000203223550,9.46
89882390000203223576,14.05
89882390000203223584,21.08
89882390000203223592,5.98
89882390000203223634,5.40
89882390000203223642,5.70
89882390000203223725,14.27
89882390000203223733,20.73
89882390000203223741,6.52
89882390000203223758,5.45
89882390000203223790,14.08
89882390000203223816,31.11
89882390000203223824,5.67
89882390000203223840,4.43
89882390000203223865,5.43
89882390000203223873,5.68
89882390000203223899,5.32
89882390000203223907,8.33
89882390000203223923,138.76
89882390000203223956,44.98
89882390000203223964,15.54
89882390000203223972,8.33
89882390000203223980,5.90
89882390000203223998,8.58
89882390000203224004,8.25
89882390000203224012,9.80
89882390000203224038,9.55
89882390000203224061,9.51
89882390000203224087,34.83
89882390000203224095,9.76
89882390000203224129,8.38
89882390000203224137,5.65
89882390000203224160,9.81
89882390000203224202,7.30
89882390000203224244,9.79
89882390000203224269,23.98
89882390000203224277,5.21
89882390000203224350,4.17
89882390000203224392,5.43
89882390000203224418,24.49
89882390000203224426,21.51
89882390000203224459,9.59
89882390000203224467,5.75
89882390000203224475,5.74
89882390000203224491,5.70
89882390000203224509,5.43
89882390000203224517,5.14
89882390000203224525,5.72
89882390000203224533,24.25
89882390000203224541,9.45
89882390000203224558,49.14
89882390000203224566,7.18
89882390000203224616,23.10
89882390000203224624,4.73
89882390000203224640,5.19
89882390000203224657,5.74
89882390000203224681,7.88
89882390000203224707,4.73
89882390000203224715,7.75
89882390000203224731,5.68
89882390000203224749,5.43
89882390000203224772,9.98
89882390000203224814,5.78
89882390000203224822,5.40
89882390000203224830,14.63
89882390000203224848,15.78
89882390000203224855,22.38
89882390000203224889,24.10
89882390000203224939,42.11
89882390000203224947,21.36
89882390000203224962,9.52
89882390000203224996,24.05
89882390000203225019,22.45
89882390000203225027,23.43
89882390000203225035,4.73
89882390000203225043,21.65
89882390000203225050,23.23
89882390000203225068,22.94
89882390000203225076,34.94
89882390000203225100,23.58
89882390000203225126,4.92
89882390000203225183,24.77
89882390000203225191,23.30
89882390000203225209,46.36
89882390000203225282,31.22
89882390000203225340,8.42
89882390000203225357,5.22
89882390000203225365,9.85
89882390000203225373,8.80
89882390000203225381,9.57
89882390000203225472,5.42
89882390000203225480,5.69
89882390000203225548,5.45
89882390000203225639,5.21
89882390000203225654,5.42
89882390000203225761,5.03
89882390000203225811,48.50
89882390000203225837,5.67
89882390000203225878,49.07
89882390000203225894,0.00
89882390000203225902,5.41
89882390000203225944,28.48
89882390000203225977,31.36
89882390000203226017,5.93
89882390000203226041,14.34
89882390000203226108,47.07
89882390000203226132,41.40
89882390000203226140,44.34
89882390000203226157,42.01
89882390000203226165,4.46
89882390000203226173,9.08
89882390000262826350,6.66
89882390000262826368,7.87
89882390000262826418,63.50
89882390000262826525,2.46
89882390000262826533,3.62
89882390000262826582,6.60
89882390000262826624,90.71
89882390000262826665,9.00
89882390000262826681,9.00
89882390000262826707,9.78
89882390000262826715,7.61
89882390000262841326,6.60
89882390000262841425,9.41
89882390000262841433,44.21
89882390000262841466,43.64
89882390000262841508,59.35
89882390000262841631,25.01
89882390000262841656,9.93
89882390000262841672,9.60
89882390000262841714,49.72
89882390000262841730,91.95
89882390000262841813,962.60
89882390000262841854,686.85
89882390000262841862,522.23
89882390000262841870,76.58
89882390000262841888,25.31
89882390000262841896,0.49
89882390000262841904,0.47
89882390000262841912,0.47
89882390000262841920,929.78
89882390000262841938,281.52
89882390000262841946,56.44
89882390000262841953,0.97
89882390000262841961,289.28
89882390000262841995,9.48
89882390000262842001,0.00
89882390000262842019,9.99
89882390000262842027,8.44
89882390000262842035,9.48
89882390000262842142,5.09
89882390000262842183,63.10
89882390000262842191,60.35
89882390000262842209,7.41
89882390000262842217,9.41
89882390000262842225,9.54
89882390000262842233,9.62
89882390000262842241,9.98
89882390000262842258,9.86
89882390000262842266,48.31
89882390000262842274,9.31
89882390000262842324,42.61
89882390000262842340,21.07
89882390000262842357,24.21
89882390000262842381,15.76
89882390000262842399,6.87
89882390000262842423,58.06
89882390000262842449,6.87
89882390000262842456,16.77
89882390000262842464,6.06
89882390000262842480,8.91
89882390000262842498,8.78
89882390000262842506,6.16
89882390000262842522,8.95
89882390000262842548,0.00
89882390000262842555,26.79
89882390000262842571,46.53
89882390000262842597,18.18
89882390000262842605,18.16
89882390000262842613,18.01
89882390000262842621,17.99
89882390000262842639,17.81
89882390000262842647,26.26
89882390000262842654,18.13
89882390000262842662,18.32
89882390000262842670,51.08
89882390000262842696,19.77
89882390000262842704,14.83
89882390000262842712,46.18
89882390000262842720,6.68
89882390000262842738,15.16
89882390000262842746,6.78
89882390000262842795,22.56
89882390000262842803,21.57
89882390000262842811,16.72
89882390000262842829,21.41
89882390000262842837,35.22
89882390000262842860,63.46
89882390000262842878,53.38
89882390000262842886,90.04
89882390000262842894,58.38
89882390000262842902,49.55
89882390000262842910,56.71
89882390000262842928,52.68
89882390000262842936,71.17
89882390000262842944,48.31
89882390000262842951,39.24
89882390000262842969,48.31
89882390000262842977,45.50
89882390000262842985,40.57
89882390000262842993,56.78
89882390000262843009,9.20
89882390000262843017,50.72
89882390000262843041,8.11
89882390000262843074,8.93
89882390000262843090,8.35
89882390000262843108,9.67
89882390000262843116,39.26
89882390000262843124,0.84
89882390000262843132,7.50
89882390000262843165,22.87
89882390000262843181,34.51
89882390000262843199,19.68
89882390000262843223,13.96
89882390000262843231,13.96
89882390000262843249,14.75
89882390000262843256,14.07
89882390000262843298,14.34
89882390000262843330,9.43
89882390000262843363,9.43
89882390000262843371,5.65
89882390000262843389,8.92
89882390000262843397,87.60
89882390000262843439,9.97
89882390000262843454,30.50
89882390000262843470,30.00
89882390000262843504,9.82
89882390000262843512,13.97
89882390000262843520,35.11
89882390000262843538,37.84
89882390000262843553,141.51
89882390000262843561,2.93
89882390000262843579,1.22
89882390000262843587,64.70
89882390000262843595,95.20
89882390000262843652,9.74
89882390000262843660,58.73
89882390000262843678,52.66
89882390000262843694,0.62
89882390000262843702,0.23
89882390000262843793,6.25
89882390000262843819,25.41
89882390000430397078,8.93
89882390000430397094,8.39
89882390000430397102,2.54
89882390000430397110,2.45
89882390000430397128,2.36
89882390000430397144,21.35
89882390000430397177,23.54
89882390000430397193,21.95
89882390000430397201,21.56
89882390000430397227,21.59
89882390000430397276,86.60
89882390000430397284,9.44
89882390000430397300,17.34
89882390000430397334,17.26
89882390000430397359,477.61
89882390000430397367,81.21
89882390000430397375,64.44
89882390000430397383,514.09
89882390000430397391,481.51
89882390000430397409,80.11
89882390000430397417,510.19
89882390000430397425,70.35
89882390000430397441,3.56
89882390000430397458,17.59
89882390000430397482,16.04
89882390000430397490,6.77
89882390000430397516,84.76
89882390000430397524,88.58
89882390000430397540,81.00
89882390000430397557,3.73
89882390000430397813,1.18
89882390000430397870,5.35
89882390000430398001,0.00
89882390000430398019,0.00
89882390000430398043,3.15
89882390000430398050,3.40
89882390000430398167,8.13
89882390000430398456,1.62
89882390000430398605,0.69
89882390000430398688,0.49
89882390000430398746,2.28
89882390000430399017,2.45
89882390000430399041,0.47
89882390000430399082,0.91
89882390000430399090,0.50
89882390000430399207,7.56
89882390000430399348,0.47
89882390000430399439,4.99
89882390000430399454,1.80
89882390000430399579,42.64
89882390000430399587,229.25
89882390000430399595,13.35
89882390000430399603,132.53
89882390000430399611,36.57
89882390000430399629,16.39
89882390000430399637,95.13
89882390000430399645,6.56
89882390000430399652,6.59
89882390000430399660,9.43
89882390000430399728,46.31
89882390000430399843,189.79
89882390000430399926,8.84
89882390000430399934,8.16
89882390000430399942,9.01
89882390000430399959,6.55
89882390000430399967,22.12
89882390000430399983,0.23
89882390000430399991,0.23
89882390000430400005,2.74
89882390000430400013,0.46
89882390000430400039,33.39
89882390000430400054,16.50
89882390000430400070,14.32
89882390000430400112,19.24
89882390000430400120,29.97
89882390000430400963,0.25
89882390000430400971,0.25
89882390000430400989,0.25
89882390000430400997,0.25
89882390000430401003,0.25
89882390000430401011,0.66
89882390000430401029,19.56
89882390000430401037,5.00
89882390000430401136,1.77
89882390000430401151,95.04
89882390000430401169,5.66
89882390000430401177,12.19
89882390000430401185,29.10
89882390000430401193,5.25
