ICCID,Total_Kbytes
89882390000093994658,408.0
89882390000093994666,445.0
89882390000093994708,540.0
89882390000093994716,408.0
89882390000093994732,715.0
89882390000093994757,521.0
89882390000093994799,1384.0
89882390000093994849,506.0
89882390000093994864,279.0
89882390000093994872,335.0
89882390000093994880,447.0
89882390000093994898,421.0
89882390000093994906,408.0
89882390000093994930,477.0
89882390000093994963,609.0
89882390000093995002,534.0
89882390000093995010,455.0
89882390000093995028,455.0
89882390000093995036,702.0
89882390000093995069,609.0
89882390000093995077,541.0
89882390000093995119,385.0
89882390000093995127,455.0
89882390000093995143,596.0
89882390000093995168,423.0
89882390000093995200,372.0
89882390000093995234,518.0
89882390000093995242,589.0
89882390000093995267,441.0
89882390000093995283,441.0
89882390000093995325,472.0
89882390000093995341,540.0
89882390000093995382,441.0
89882390000093995424,441.0
89882390000093995432,497.0
89882390000093995465,334.0
89882390000093995481,522.0
89882390000093995507,2438.0
89882390000093995580,534.0
89882390000093995713,534.0
89882390000093995747,509.0
89882390000093995762,455.0
89882390000093995788,552.0
89882390000093995796,356.0
89882390000093995804,842.0
89882390000093995812,296.0
89882390000093995820,423.0
89882390000093995846,453.0
89882390000093995861,434.0
89882390000093995879,479.0
89882390000093995895,523.0
89882390000093995911,323.0
89882390000093995945,509.0
89882390000093995960,353.0
89882390000093995978,358.0
89882390000093995994,374.0
89882390000093996042,290.0
89882390000093996067,378.0
89882390000093996109,603.0
89882390000093996174,423.0
89882390000093996190,415.0
89882390000093996208,491.0
89882390000093996216,603.0
89882390000093996257,455.0
89882390000093996265,541.0
89882390000093996281,441.0
89882390000093996315,553.0
89882390000093996323,422.0
89882390000093996331,521.0
89882390000093996349,1207.0
89882390000093996414,279.0
89882390000093996422,772.0
89882390000093996430,911.0
89882390000093996448,670.0
89882390000093996463,746.0
89882390000093996497,681.0
89882390000093996505,1055.0
89882390000093996513,721.0
89882390000093996539,365.0
89882390000093996570,457.0
89882390000093996596,593.0
89882390000093996604,279.0
89882390000093996646,439.0
89882390000093996661,465.0
89882390000093996679,301.0
89882390000093996695,300.0
89882390000093996703,379.0
89882390000093996711,559.0
89882390000093996901,420.0
89882390000093996927,378.0
89882390000093996943,457.0
89882390000093996950,410.0
89882390000093996984,695.0
89882390000093996992,521.0
89882390000093997016,573.0
89882390000093997024,279.0
89882390000093997032,484.0
89882390000093997040,586.0
89882390000093997057,585.0
89882390000093997065,521.0
89882390000093997099,488.0
89882390000093997131,378.0
89882390000093997156,521.0
89882390000093997172,279.0
89882390000093997180,336.0
89882390000093997198,408.0
89882390000093997214,640.0
89882390000093997222,358.0
89882390000093997230,306.0
89882390000093997248,422.0
89882390000093997271,803.0
89882390000093997297,585.0
89882390000093997347,612.0
89882390000093997362,0.0
89882390000093997370,458.0
89882390000093997404,550.0
89882390000093997412,932.0
89882390000093997420,425.0
89882390000093997446,609.0
89882390000093997487,682.0
89882390000093997495,374.0
89882390000093997503,522.0
89882390000093997552,6945.0
89882390000093997578,538.0
89882390000093997602,630.0
89882390000093997628,927.0
89882390000093997636,1519.0
89882390000093997644,1425.0
89882390000093997651,607.0
89882390000093997669,449.0
89882390000093997685,545.0
89882390000093997776,378.0
89882390000093997792,1287.0
89882390000093997826,279.0
89882390000093997834,554.0
89882390000093997842,940.0
89882390000093997859,640.0
89882390000093997867,493.0
89882390000093997875,809.0
89882390000093997891,518.0
89882390000093997909,930.0
89882390000093997917,633.0
89882390000093997933,161.0
89882390000093997966,300.0
89882390000093998006,378.0
89882390000093998022,794.0
89882390000093998030,644.0
89882390000093998048,978.0
89882390000093998055,847.0
89882390000093998089,408.0
89882390000093998113,557.0
89882390000093998121,578.0
89882390000093998139,493.0
89882390000093998147,565.0
89882390000093998154,479.0
89882390000093998188,389.0
89882390000093998196,279.0
89882390000093998204,408.0
89882390000093998220,478.0
89882390000093998261,662.0
89882390000093998279,727.0
89882390000093998287,379.0
89882390000093998303,565.0
89882390000093998311,437.0
89882390000093998329,632.0
89882390000093998345,445.0
89882390000093998352,379.0
89882390000093998378,565.0
89882390000093998386,565.0
89882390000093998410,400.0
89882390000093998428,358.0
89882390000093998436,661.0
89882390000093998444,397.0
89882390000093998469,435.0
89882390000093998477,328.0
89882390000093998485,482.0
89882390000093998493,478.0
89882390000093998543,658.0
89882390000093998550,570.0
89882390000093998576,577.0
89882390000093998584,593.0
89882390000093998600,336.0
89882390000093998626,639.0
89882390000093998634,457.0
89882390000093998683,393.0
89882390000093998733,578.0
89882390000093998758,562.0
89882390000093998766,462.0
89882390000093998774,501.0
89882390000094013839,293.0
89882390000121291739,888.0
89882390000121291804,190.0
89882390000203207249,514.0
89882390000203207256,408.0
89882390000203207264,507.0
89882390000203207298,542.0
89882390000203207306,245.0
89882390000203207314,418.0
89882390000203207322,477.0
89882390000203207348,418.0
89882390000203207355,450.0
89882390000203207363,583.0
89882390000203207389,462.0
89882390000203207397,279.0
89882390000203207405,522.0
89882390000203207439,537.0
89882390000203207447,492.0
89882390000203207454,515.0
89882390000203207462,396.0
89882390000203207470,393.0
89882390000203207488,393.0
89882390000203207496,374.0
89882390000203207504,418.0
89882390000203207520,345.0
89882390000203207546,562.0
89882390000203207553,435.0
89882390000203207587,1577.0
89882390000203207595,1717.0
89882390000203207611,1779.0
89882390000203207645,1704.0
89882390000203207678,273.0
89882390000203207702,1566.0
89882390000203207777,4324.0
89882390000203207827,464.0
89882390000203207843,639.0
89882390000203207868,531.0
89882390000203207884,331.0
89882390000203207900,698.0
89882390000203207926,369.0
89882390000203207967,1245.0
89882390000203207991,618.0
89882390000203208007,1908.0
89882390000203208825,881.0
89882390000203208858,236.0
89882390000203208890,1657.0
89882390000203208924,838.0
89882390000203209013,1097.0
89882390000203209039,393.0
89882390000203222222,718.0
89882390000203222255,585.0
89882390000203222263,610.0
89882390000203222271,440.0
89882390000203222321,450.0
89882390000203222339,736.0
89882390000203222362,490.0
89882390000203222388,530.0
89882390000203222412,276.0
89882390000203222438,590.0
89882390000203222453,655.0
89882390000203222461,575.0
89882390000203222479,563.0
89882390000203222495,727.0
89882390000203222511,617.0
89882390000203222578,637.0
89882390000203222586,466.0
89882390000203222628,330.0
89882390000203222636,294.0
89882390000203222651,503.0
89882390000203222669,726.0
89882390000203222693,522.0
89882390000203222701,537.0
89882390000203222719,665.0
89882390000203222727,617.0
89882390000203222735,276.0
89882390000203222800,935.0
89882390000203222818,522.0
89882390000203222826,733.0
89882390000203222842,550.0
89882390000203222859,127.0
89882390000203222867,705.0
89882390000203222875,162.0
89882390000203222883,162.0
89882390000203222891,577.0
89882390000203222933,651.0
89882390000203222941,137.0
89882390000203222958,330.0
89882390000203222974,409.0
89882390000203222982,505.0
89882390000203222990,423.0
89882390000203223006,548.0
89882390000203223022,622.0
89882390000203223048,752.0
89882390000203223055,944.0
89882390000203223063,691.0
89882390000203223071,657.0
89882390000203223089,374.0
89882390000203223097,584.0
89882390000203223105,142.0
89882390000203223113,463.0
89882390000203223139,809.0
89882390000203223147,694.0
89882390000203223154,849.0
89882390000203223162,676.0
89882390000203223170,636.0
89882390000203223188,928.0
89882390000203223196,809.0
89882390000203223204,182.0
89882390000203223220,565.0
89882390000203223238,761.0
89882390000203223253,447.0
89882390000203223279,675.0
89882390000203223295,564.0
89882390000203223303,1093.0
89882390000203223311,474.0
89882390000203223329,817.0
89882390000203223352,547.0
89882390000203223360,546.0
89882390000203223378,1046.0
89882390000203223386,507.0
89882390000203223402,760.0
89882390000203223410,491.0
89882390000203223428,474.0
89882390000203223436,557.0
89882390000203223451,933.0
89882390000203223485,606.0
89882390000203223535,545.0
89882390000203223550,634.0
89882390000203223576,551.0
89882390000203223584,533.0
89882390000203223592,537.0
89882390000203223634,634.0
89882390000203223642,510.0
89882390000203223725,479.0
89882390000203223733,563.0
89882390000203223741,755.0
89882390000203223758,709.0
89882390000203223790,430.0
89882390000203223816,634.0
89882390000203223824,924.0
89882390000203223840,461.0
89882390000203223865,572.0
89882390000203223873,663.0
89882390000203223899,695.0
89882390000203223907,805.0
89882390000203223923,1582.0
89882390000203223956,824.0
89882390000203223964,493.0
89882390000203223972,972.0
89882390000203223980,564.0
89882390000203223998,481.0
89882390000203224004,1797.0
89882390000203224012,566.0
89882390000203224038,464.0
89882390000203224061,352.0
89882390000203224087,861.0
89882390000203224095,468.0
89882390000203224129,737.0
89882390000203224137,605.0
89882390000203224160,346.0
89882390000203224202,770.0
89882390000203224244,462.0
89882390000203224269,601.0
89882390000203224277,466.0
89882390000203224350,742.0
89882390000203224392,778.0
89882390000203224418,719.0
89882390000203224426,622.0
89882390000203224459,486.0
89882390000203224467,488.0
89882390000203224475,606.0
89882390000203224491,688.0
89882390000203224509,691.0
89882390000203224517,788.0
89882390000203224525,713.0
89882390000203224533,655.0
89882390000203224541,624.0
89882390000203224558,716.0
89882390000203224566,980.0
89882390000203224616,496.0
89882390000203224624,286.0
89882390000203224640,509.0
89882390000203224657,741.0
89882390000203224681,1167.0
89882390000203224707,276.0
89882390000203224715,465.0
89882390000203224731,721.0
89882390000203224749,597.0
89882390000203224772,7853.0
89882390000203224814,506.0
89882390000203224822,662.0
89882390000203224830,588.0
89882390000203224848,567.0
89882390000203224855,481.0
89882390000203224889,519.0
89882390000203224939,723.0
89882390000203224947,628.0
89882390000203224962,528.0
89882390000203224996,492.0
89882390000203225019,590.0
89882390000203225027,623.0
89882390000203225035,294.0
89882390000203225043,625.0
89882390000203225050,562.0
89882390000203225068,677.0
89882390000203225076,693.0
89882390000203225100,713.0
89882390000203225126,451.0
89882390000203225183,726.0
89882390000203225191,616.0
89882390000203225209,916.0
89882390000203225282,750.0
89882390000203225340,1051.0
89882390000203225357,451.0
89882390000203225365,585.0
89882390000203225373,3066.0
89882390000203225381,598.0
89882390000203225472,652.0
89882390000203225480,855.0
89882390000203225548,582.0
89882390000203225639,440.0
89882390000203225654,640.0
89882390000203225761,660.0
89882390000203225811,929.0
89882390000203225837,749.0
89882390000203225878,763.0
89882390000203225894,0.0
89882390000203225902,696.0
89882390000203225944,475.0
89882390000203225977,890.0
89882390000203226017,581.0
89882390000203226041,624.0
89882390000203226108,805.0
89882390000203226132,494.0
89882390000203226140,908.0
89882390000203226157,807.0
89882390000203226165,886.0
89882390000203226173,345.0
89882390000262826350,1121.0
89882390000262826368,510.0
89882390000262826418,980.0
89882390000262826525,2382.0
89882390000262826533,473.0
89882390000262826582,362.0
89882390000262826624,1211.0
89882390000262826665,631.0
89882390000262826681,559.0
89882390000262826707,707.0
89882390000262826715,970.0
89882390000262841326,768.0
89882390000262841425,443.0
89882390000262841433,730.0
89882390000262841466,737.0
89882390000262841508,745.0
89882390000262841631,208.0
89882390000262841656,603.0
89882390000262841672,430.0
89882390000262841714,1965.0
89882390000262841730,7805.0
89882390000262841813,4925.0
89882390000262841854,1776.0
89882390000262841862,545.0
89882390000262841870,1023.0
89882390000262841888,417.0
89882390000262841896,381.0
89882390000262841904,385.0
89882390000262841912,400.0
89882390000262841920,8508.0
89882390000262841938,333.0
89882390000262841946,1290.0
89882390000262841953,295.0
89882390000262841961,6826.0
89882390000262841995,1246.0
89882390000262842001,0.0
89882390000262842019,1196.0
89882390000262842027,1038.0
89882390000262842035,1342.0
89882390000262842142,111.0
89882390000262842183,966.0
89882390000262842191,1183.0
89882390000262842209,1337.0
89882390000262842217,526.0
89882390000262842225,523.0
89882390000262842233,452.0
89882390000262842241,458.0
89882390000262842258,431.0
89882390000262842266,829.0
89882390000262842274,6961.0
89882390000262842324,794.0
89882390000262842340,322.0
89882390000262842357,413.0
89882390000262842381,579.0
89882390000262842399,557.0
89882390000262842423,820.0
89882390000262842449,630.0
89882390000262842456,790.0
89882390000262842464,454.0
89882390000262842480,155.0
89882390000262842498,1342.0
89882390000262842506,675.0
89882390000262842522,958.0
89882390000262842548,0.0
89882390000262842555,499.0
89882390000262842571,854.0
89882390000262842597,196.0
89882390000262842605,283.0
89882390000262842613,320.0
89882390000262842621,316.0
89882390000262842639,611.0
89882390000262842647,255.0
89882390000262842654,157.0
89882390000262842662,586.0
89882390000262842670,871.0
89882390000262842696,690.0
89882390000262842704,311.0
89882390000262842712,806.0
89882390000262842720,436.0
89882390000262842738,383.0
89882390000262842746,472.0
89882390000262842795,610.0
89882390000262842803,487.0
89882390000262842811,787.0
89882390000262842829,651.0
89882390000262842837,738.0
89882390000262842860,1015.0
89882390000262842878,694.0
89882390000262842886,3351.0
89882390000262842894,911.0
89882390000262842902,691.0
89882390000262842910,938.0
89882390000262842928,887.0
89882390000262842936,990.0
89882390000262842944,881.0
89882390000262842951,765.0
89882390000262842969,821.0
89882390000262842977,730.0
89882390000262842985,829.0
89882390000262842993,847.0
89882390000262843009,1463.0
89882390000262843017,762.0
89882390000262843041,6418.0
89882390000262843074,821.0
89882390000262843090,1186.0
89882390000262843108,2202.0
89882390000262843116,742.0
89882390000262843124,84.0
89882390000262843132,467.0
89882390000262843165,516.0
89882390000262843181,552.0
89882390000262843199,605.0
89882390000262843223,576.0
89882390000262843231,672.0
89882390000262843249,615.0
89882390000262843256,523.0
89882390000262843298,622.0
89882390000262843330,593.0
89882390000262843363,634.0
89882390000262843371,583.0
89882390000262843389,1325.0
89882390000262843397,1221.0
89882390000262843439,809.0
89882390000262843454,638.0
89882390000262843470,628.0
89882390000262843504,29690.0
89882390000262843512,110.0
89882390000262843520,748.0
89882390000262843538,723.0
89882390000262843553,1525.0
89882390000262843561,95.0
89882390000262843579,23.0
89882390000262843587,1363.0
89882390000262843595,1483.0
89882390000262843652,698.0
89882390000262843660,905.0
89882390000262843678,978.0
89882390000262843694,154.0
89882390000262843702,23.0
89882390000262843793,565.0
89882390000262843819,651.0
89882390000430397078,1270.0
89882390000430397094,383.0
89882390000430397102,408.0
89882390000430397110,409.0
89882390000430397128,1275.0
89882390000430397144,775.0
89882390000430397177,814.0
89882390000430397193,670.0
89882390000430397201,537.0
89882390000430397227,530.0
89882390000430397276,1173.0
89882390000430397284,2088.0
89882390000430397300,523.0
89882390000430397334,482.0
89882390000430397359,4474.0
89882390000430397367,4389.0
89882390000430397375,4462.0
89882390000430397383,4333.0
89882390000430397391,4357.0
89882390000430397409,4207.0
89882390000430397417,4417.0
89882390000430397425,4447.0
89882390000430397441,764.0
89882390000430397458,625.0
89882390000430397482,612.0
89882390000430397490,1011.0
89882390000430397516,1290.0
89882390000430397524,1049.0
89882390000430397540,1112.0
89882390000430397557,294.0
89882390000430397813,370.0
89882390000430397870,576.0
89882390000430398001,0.0
89882390000430398019,0.0
89882390000430398043,405.0
89882390000430398050,266.0
89882390000430398167,650.0
89882390000430398456,276.0
89882390000430398605,233.0
89882390000430398688,141.0
89882390000430398746,204.0
89882390000430399017,376.0
89882390000430399041,211.0
89882390000430399082,500.0
89882390000430399090,100.0
89882390000430399207,502.0
89882390000430399348,375.0
89882390000430399439,478.0
89882390000430399454,265.0
89882390000430399579,848.0
89882390000430399587,254.0
89882390000430399595,48.0
89882390000430399603,885.0
89882390000430399611,905.0
89882390000430399629,384.0
89882390000430399637,1223.0
89882390000430399645,299.0
89882390000430399652,1379.0
89882390000430399660,515.0
89882390000430399728,866.0
89882390000430399843,1845.0
89882390000430399926,532.0
89882390000430399934,300.0
89882390000430399942,342.0
89882390000430399959,385.0
89882390000430399967,607.0
89882390000430399983,115.0
89882390000430399991,115.0
89882390000430400005,233.0
89882390000430400013,161.0
89882390000430400039,731.0
89882390000430400054,658.0
89882390000430400070,621.0
89882390000430400112,552.0
89882390000430400120,658.0
89882390000430400963,25.0
89882390000430400971,25.0
89882390000430400989,25.0
89882390000430400997,25.0
89882390000430401003,25.0
89882390000430401011,91.0
89882390000430401029,577.0
89882390000430401037,738.0
89882390000430401136,477.0
89882390000430401151,1283.0
89882390000430401169,238.0
89882390000430401177,31.0
89882390000430401185,212.0
89882390000430401193,161.0
