ICCID,Total_Kbytes
89882390000093997487,79.16
89882390000093997495,89.38
89882390000093997503,251.26
89882390000093997529,370.11
89882390000093997552,19965.15
89882390000093997578,115.35
89882390000093997602,228.29
89882390000093997628,347.96
89882390000093997636,71.82000000000001
89882390000093997644,73.94
89882390000093997651,98.71
89882390000093997669,192.68
89882390000093997685,95.73
89882390000093997719,220.1
89882390000093997727,238.13
89882390000093997776,149.94
89882390000093997792,1164.78
89882390000093997826,149.94
89882390000093997834,188.97
89882390000093997842,350.8
89882390000093997859,227.64000000000001
89882390000093997875,601.05
89882390000093997891,228.77
89882390000093997909,284.9
89882390000093997917,518.08
89882390000093997925,91.53999999999999
89882390000093997933,93.58
89882390000093997941,72.85000000000001
89882390000093997966,150.35999999999999
89882390000093997974,290.24
89882390000093998006,150.37
89882390000093998022,203.65
89882390000093998030,518.72
89882390000093998048,1178.4
89882390000093998055,349.48
89882390000093998089,117.57
89882390000093998113,93.89
89882390000093998121,99.98
89882390000093998139,94.17
89882390000093998147,94.56
89882390000093998154,95.35
89882390000093998188,238.18
89882390000093998196,150.35999999999999
89882390000093998204,239.28
89882390000093998212,706.42
89882390000093998220,149.96
89882390000093998261,109.62
89882390000093998279,371.53000000000003
89882390000093998287,115.35
89882390000093998295,239.38
89882390000093998303,94.43
89882390000093998311,239.09
89882390000093998329,94.69
89882390000093998337,239.32999999999998
89882390000093998345,235.61
89882390000093998352,149.12
89882390000093998378,93.76
89882390000093998386,93.49
89882390000093998410,151.63
89882390000093998428,150.15
89882390000093998436,3300.0099999999998
89882390000093998444,238.26
89882390000093998469,149.75
89882390000093998477,237.2
89882390000093998485,236.59
89882390000093998493,146.56
89882390000093998543,426.86
89882390000093998550,477.69
89882390000093998576,455.36
89882390000093998584,293.38
89882390000093998600,151.43
89882390000093998626,413.33
89882390000093998634,149.75
89882390000093998683,103.28999999999999
89882390000093998717,155.53
89882390000093998733,104.64
89882390000093998758,104.05
89882390000093998766,104.78
89882390000093998774,105.03
89882390000094008888,5.59
89882390000094009050,0.8400000000000001
89882390000094009068,0.42000000000000004
89882390000094009258,0.8400000000000001
89882390000094009308,0.42000000000000004
89882390000094009324,0.42000000000000004
89882390000094009423,0.49000000000000005
89882390000094009613,0.42000000000000004
89882390000094009738,6.15
89882390000094009779,0.42000000000000004
89882390000094009787,0.49000000000000005
89882390000094009977,0.6300000000000001
89882390000094009985,0.42000000000000004
89882390000094010041,5.65
89882390000094010272,0.56
89882390000094010330,31.98
89882390000094010439,0.42000000000000004
89882390000094010900,0.42000000000000004
89882390000094010918,0.49000000000000005
89882390000094010959,0.0
89882390000094011106,5.18
89882390000094011189,0.49000000000000005
89882390000094011205,0.49000000000000005
89882390000094011262,0.42000000000000004
89882390000094011619,0.42000000000000004
89882390000094012062,18.41
89882390000094012237,5.43
89882390000094012336,0.56
89882390000094012526,0.42000000000000004
89882390000094012609,7.4
89882390000094012682,0.7000000000000001
89882390000094012724,0.49000000000000005
89882390000094012757,4.72
89882390000094012815,656.14
89882390000094012864,0.49000000000000005
89882390000094013698,0.42000000000000004
89882390000094013839,149.95
89882390000121291739,1344.59
89882390000121291804,19.0
89882390000203207223,155.09
89882390000203207249,106.24
89882390000203207256,103.3
89882390000203207264,105.63
89882390000203207272,787.5
89882390000203207298,288.88
89882390000203207306,5.55
89882390000203207314,179.22
89882390000203207322,108.44
89882390000203207348,179.07
89882390000203207355,104.64999999999999
89882390000203207363,152.52
89882390000203207371,287.95
89882390000203207389,107.42
89882390000203207397,148.06
89882390000203207405,103.28
89882390000203207439,103.59
89882390000203207447,104.53
89882390000203207454,229.17
89882390000203207462,180.29
89882390000203207470,179.2
89882390000203207488,105.21
89882390000203207496,155.55
89882390000203207504,178.70999999999998
89882390000203207520,178.7
89882390000203207546,103.52
89882390000203207553,330.84
89882390000203207587,4396.99
89882390000203207595,4426.53
89882390000203207611,4390.8
89882390000203207645,4403.3099999999995
89882390000203207678,178.0
89882390000203207702,4412.67
89882390000203207777,1385.68
89882390000203207827,103.57
89882390000203207843,346.76
89882390000203207868,185.79
89882390000203207884,141.34
89882390000203207900,551.63
89882390000203207926,140.66
89882390000203207967,1647.28
89882390000203207991,346.0
89882390000203208007,4369.26
89882390000203208015,0.43
89882390000203208056,1050.81
89882390000203208437,536.02
89882390000203208544,568.8
89882390000203208759,1704.42
89882390000203208825,537.93
89882390000203208858,275.97
89882390000203208874,589.02
89882390000203208890,560.84
89882390000203208924,584.13
89882390000203208981,580.9
89882390000203209013,1773.31
89882390000203209039,182.23
89882390000203222222,391.1
89882390000203222230,354.77
89882390000203222248,178.12
89882390000203222255,580.36
89882390000203222263,580.26
89882390000203222271,599.0799999999999
89882390000203222321,386.36
89882390000203222339,960.34
89882390000203222362,566.46
89882390000203222388,569.29
89882390000203222412,128.2
89882390000203222438,244.49
89882390000203222453,569.81
89882390000203222461,624.5
89882390000203222479,578.64
89882390000203222487,623.74
89882390000203222495,1244.95
89882390000203222511,649.39
89882390000203222560,79.58
89882390000203222578,557.79
89882390000203222586,146.04
89882390000203222628,130.01
89882390000203222636,130.54
89882390000203222651,383.3
89882390000203222669,578.74
89882390000203222693,565.35
89882390000203222701,590.6
89882390000203222719,629.37
89882390000203222727,625.1
89882390000203222735,129.3
89882390000203222800,129.46
89882390000203222818,310.53
89882390000203222826,570.2
89882390000203222842,396.79
89882390000203222859,35.92
89882390000203222867,13.36
89882390000203222875,36.230000000000004
89882390000203222883,35.96
89882390000203222891,638.39
89882390000203222933,271.89
89882390000203222941,35.86
89882390000203222958,316.07
89882390000203222966,450.58
89882390000203222974,329.38
89882390000203222982,157.17000000000002
89882390000203222990,285.99
89882390000203223006,323.45
89882390000203223014,432.13
89882390000203223022,389.14
89882390000203223048,850.5
89882390000203223055,837.86
89882390000203223063,812.12
89882390000203223071,856.87
89882390000203223089,28.9
89882390000203223097,243.69
89882390000203223105,36.63
89882390000203223113,9.68
89882390000203223121,9.69
89882390000203223139,820.95
89882390000203223147,846.68
89882390000203223154,851.36
89882390000203223162,824.27
89882390000203223170,751.14
89882390000203223188,864.95
89882390000203223196,847.4
89882390000203223204,36.230000000000004
89882390000203223220,380.4
89882390000203223238,387.19
89882390000203223253,381.86
89882390000203223279,1163.73
89882390000203223295,383.22
89882390000203223303,383.93
89882390000203223311,823.36
89882390000203223329,842.76
89882390000203223352,385.04
89882390000203223360,385.6
89882390000203223386,369.27
89882390000203223402,1411.55
89882390000203223410,365.2
89882390000203223428,388.25
89882390000203223436,384.21999999999997
89882390000203223485,384.13
89882390000203223550,382.37
89882390000203223576,383.96999999999997
89882390000203223584,563.71
89882390000203223592,378.39
89882390000203223634,380.42
89882390000203223642,367.89
89882390000203223691,1181.64
89882390000203223725,387.41
89882390000203223733,561.85
89882390000203223741,391.75
89882390000203223758,378.55
89882390000203223766,386.67
89882390000203223790,383.02
89882390000203223816,852.95
89882390000203223824,495.27
89882390000203223840,59.17
89882390000203223865,381.18
89882390000203223873,383.98
89882390000203223899,828.08
89882390000203223907,439.52
89882390000203223923,4431.76
89882390000203223956,826.12
89882390000203223964,438.15
89882390000203223972,486.9
89882390000203223980,414.86
89882390000203223998,434.65999999999997
89882390000203224004,844.32
89882390000203224012,330.54
89882390000203224038,333.39
89882390000203224061,328.02
89882390000203224087,842.67
89882390000203224095,331.53
89882390000203224129,419.07
89882390000203224137,155.97
89882390000203224160,330.53
89882390000203224202,387.72
89882390000203224244,329.17
89882390000203224251,496.16
89882390000203224269,599.65
89882390000203224277,381.18
89882390000203224285,1278.82
89882390000203224350,842.8
89882390000203224376,356.5
89882390000203224392,379.28
89882390000203224400,1208.2
89882390000203224418,632.09
89882390000203224426,594.66
89882390000203224434,565.05
89882390000203224459,329.69
89882390000203224467,377.3
89882390000203224475,379.25
89882390000203224491,387.43
89882390000203224509,388.38
89882390000203224517,385.45
89882390000203224525,383.28
89882390000203224533,645.72
89882390000203224566,454.85
89882390000203224616,637.73
89882390000203224624,128.73
89882390000203224640,380.73
89882390000203224657,381.45
89882390000203224681,193.82
89882390000203224707,130.02
89882390000203224731,371.39
89882390000203224749,382.64
89882390000203224764,261.23
89882390000203224772,609.0600000000001
89882390000203224806,628.27
89882390000203224814,384.78
89882390000203224822,377.83
89882390000203224830,382.64
89882390000203224848,434.84
89882390000203224855,624.53
89882390000203224889,638.91
89882390000203224897,625.47
89882390000203224939,1167.68
89882390000203224947,570.99
89882390000203224962,383.88
89882390000203224996,587.03
89882390000203225001,319.61
89882390000203225019,574.4
89882390000203225027,617.24
89882390000203225035,130.19
89882390000203225043,563.99
89882390000203225050,622.23
89882390000203225068,568.03
89882390000203225076,957.79
89882390000203225100,576.28
89882390000203225126,128.73
89882390000203225159,1.58
89882390000203225183,569.14
89882390000203225191,621.77
89882390000203225209,1262.42
89882390000203225217,632.5
89882390000203225225,1041.71
89882390000203225233,63.22
89882390000203225241,0.0
89882390000203225274,492.37
89882390000203225282,840.4
89882390000203225332,375.8
89882390000203225340,387.5
89882390000203225357,385.52
89882390000203225365,385.24
89882390000203225373,697.14
89882390000203225381,301.86
89882390000203225399,350.82
89882390000203225415,382.16
89882390000203225464,1234.76
89882390000203225472,379.09
89882390000203225480,337.75
89882390000203225548,384.37
89882390000203225639,391.04
89882390000203225654,380.36
89882390000203225662,327.17
89882390000203225688,384.77
89882390000203225761,846.36
89882390000203225811,1295.06
89882390000203225837,385.90999999999997
89882390000203225845,98.83
89882390000203225878,1022.39
89882390000203225894,0.0
89882390000203225902,381.07
89882390000203225944,850.21
89882390000203225977,834.18
89882390000203226017,472.01
89882390000203226041,384.89
89882390000203226108,1053.64
89882390000203226132,1025.08
89882390000203226140,225.76
89882390000203226157,745.95
89882390000203226165,843.06
89882390000203226173,329.59
89882390000203226199,1111.04
89882390000203226207,386.49
89882390000262826327,0.0
89882390000262826350,208.06
89882390000262826368,3.57
89882390000262826392,5539.889999999999
89882390000262826418,87.83
89882390000262826434,0.0
89882390000262826491,0.68
89882390000262826525,278.78
89882390000262826533,104.2
89882390000262826558,0.79
89882390000262826582,180.14
89882390000262826624,3262.71
89882390000262826657,91.4
89882390000262826665,242.96
89882390000262826673,249.69
89882390000262826681,245.48
89882390000262826699,244.43
89882390000262826749,13.11
89882390000262826806,478.25
89882390000262826814,12.7
89882390000262841326,390.67
89882390000262841375,257.23
89882390000262841409,887.5
89882390000262841425,334.78000000000003
89882390000262841433,6.71
89882390000262841458,1239.16
89882390000262841466,1143.97
89882390000262841474,1202.48
89882390000262841482,1213.88
89882390000262841490,1227.72
89882390000262841508,1606.12
89882390000262841565,1180.08
89882390000262841581,331.12
89882390000262841631,662.12
89882390000262841656,339.06
89882390000262841672,332.83
89882390000262841706,44.43
89882390000262841714,5615.49
89882390000262841748,27347.64
89882390000262841755,23234.27
89882390000262841763,30310.62
89882390000262841771,29439.04
89882390000262841789,29709.54
89882390000262841797,30002.91
89882390000262841805,30898.21
89882390000262841821,28895.47
89882390000262841854,132612.01
89882390000262841862,146133.93
89882390000262841870,140839.92
89882390000262841888,133899.43
89882390000262841896,136645.55
89882390000262841904,4919.33
89882390000262841912,138234.44
89882390000262841920,128190.76
89882390000262841938,139479.41
89882390000262841946,137769.43
89882390000262841953,136744.78
89882390000262841961,130482.71
89882390000262841995,357.79
89882390000262842019,361.6
89882390000262842027,45.72
89882390000262842035,361.14
89882390000262842142,1098.21
89882390000262842183,100.87
89882390000262842191,198.8
89882390000262842209,194.32
89882390000262842217,127.82
89882390000262842225,342.05
89882390000262842233,333.85
89882390000262842241,332.40999999999997
89882390000262842258,332.91
89882390000262842266,1364.03
89882390000262842274,1409.42
89882390000262842324,1222.18
89882390000262842332,1031.46
89882390000262842340,524.41
89882390000262842357,595.91
89882390000262842373,0.24
89882390000262842381,420.45
89882390000262842423,1579.81
89882390000262842431,1429.0
89882390000262842449,87.8
89882390000262842456,117.2
89882390000262842464,95.32000000000001
89882390000262842480,476.11
89882390000262842498,1578.63
89882390000262842506,544.1
89882390000262842514,509.35
89882390000262842522,1600.14
89882390000262842548,4980.51
89882390000262842555,695.82
89882390000262842571,1324.32
89882390000262842597,462.93
89882390000262842605,463.08
89882390000262842613,466.48
89882390000262842621,458.34000000000003
89882390000262842639,481.18
89882390000262842647,649.36
89882390000262842654,577.91
89882390000262842662,476.17
89882390000262842670,1264.53
89882390000262842696,549.03
89882390000262842704,388.19
89882390000262842712,1319.94
89882390000262842720,192.98
89882390000262842738,386.5
89882390000262842746,192.46
89882390000262842761,0.52
89882390000262842795,611.88
89882390000262842803,578.2
89882390000262842811,597.38
89882390000262842829,585.87
89882390000262842837,949.51
89882390000262842860,0.0
89882390000262842878,0.0
89882390000262842886,0.0
89882390000262842894,0.0
89882390000262842902,0.0
89882390000262842910,8.21
89882390000262842928,7.52
89882390000262842936,0.0
89882390000262842944,0.0
89882390000262842951,0.0
89882390000262842969,0.0
89882390000262842977,0.0
89882390000262842985,0.0
89882390000262842993,0.0
89882390000262843009,0.0
89882390000262843017,0.0
89882390000262843025,0.0
89882390000262843041,0.0
89882390000262843058,0.0
89882390000262843066,17.56
89882390000262843082,15.870000000000001
89882390000262843090,0.0
89882390000262843108,0.0
89882390000262843116,0.0
89882390000262843124,0.0
89882390000262843140,1479.02
89882390000262843157,42.74
89882390000262843165,563.8100000000001
89882390000262843181,520.47
89882390000262843199,561.27
89882390000262843215,813.86
89882390000262843223,188.04
89882390000262843231,187.87
89882390000262843249,186.35
89882390000262843256,192.17000000000002
89882390000262843264,701.84
89882390000262843272,688.74
89882390000262843280,673.11
89882390000262843298,187.11
89882390000262843314,682.24
89882390000262843330,281.82
89882390000262843363,97.31
89882390000262843371,242.85
89882390000262843389,8.33
89882390000262843397,1553.98
89882390000262843405,8.3
89882390000262843413,1837.6
89882390000262843439,121.89
89882390000262843488,67.99
89882390000262843496,0.0
89882390000262843504,37.809999999999995
89882390000262843512,39.1
89882390000262843520,53.65
89882390000262843538,426.19
89882390000262843546,0.0
89882390000262843553,1000.9100000000001
89882390000262843561,30.830000000000002
89882390000262843579,30.220000000000002
89882390000262843587,31.740000000000002
89882390000262843595,38.12
89882390000262843603,4.26
89882390000262843637,561.55
89882390000262843645,241.22
89882390000262843652,336.1
89882390000262843660,1605.65
89882390000262843678,1549.0
89882390000262843785,11752.44
89882390000262843793,432.23
89882390000262843819,646.55
